category,closing_1,closing_2,id,latitude,longitude,name,opening_1,opening_2,price_range,rating,reviews,url
arts,,,castro-theatre-san-francisco,37.76201248,-122.4346924,Castro Theatre,,,None,4.5,699,http://www.yelp.com/biz/castro-theatre-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,11:59 PM,0,baby-blue-film-sausalito,37.8590937,-122.4852507,Baby Blue Film,12:00 AM,0,None,5,13,http://www.yelp.com/biz/baby-blue-film-sausalito?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,eureka-theatre-company-san-francisco,37.79686198,-122.399717,Eureka Theatre Company,,,None,4,50,http://www.yelp.com/biz/eureka-theatre-company-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:30 PM,11:00 PM,perrys-san-francisco-6,37.7928772,-122.3922043,Perry's,8:30 AM,4:00 PM,$$,3.5,497,http://www.yelp.com/biz/perrys-san-francisco-6?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,jersey-san-francisco,37.78752072,-122.3989871,Jersey,5:30 PM,0,$$,4,164,http://www.yelp.com/biz/jersey-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 PM,9:00 PM,olea-san-francisco,37.79093,-122.4189313,Olea,9:00 AM,6:00 PM,$$,4,754,http://www.yelp.com/biz/olea-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,560-mission-street-plaza-san-francisco,37.78895457,-122.3990931,560 Mission Street Plaza,,,None,4,15,http://www.yelp.com/biz/560-mission-street-plaza-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,street-restaurant-san-francisco,37.7964394,-122.4220352,Street Restaurant,5:30 PM,0,$$,4,553,http://www.yelp.com/biz/street-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,kobani-mediterranean-grill-san-francisco-2,37.79977566,-122.4409675,Kobani Mediterranean Grill,11:00 AM,0,$$,4.5,72,http://www.yelp.com/biz/kobani-mediterranean-grill-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,encore-karaoke-lounge-san-francisco,37.79096222,-122.4201126,Encore Karaoke Lounge,3:00 PM,0,$,3.5,442,http://www.yelp.com/biz/encore-karaoke-lounge-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,sam-jordans-bar-and-grill-san-francisco-3,37.741062,-122.388862,Sam Jordan's Bar and Grill,11:00 AM,0,$,4,17,http://www.yelp.com/biz/sam-jordans-bar-and-grill-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,540-club-san-francisco,37.7830382,-122.4651109,540 Club,11:00 AM,0,$,4,380,http://www.yelp.com/biz/540-club-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,endgames-improv-san-francisco,37.76564304,-122.422049,EndGames Improv,10:30 AM,0,$,5,94,http://www.yelp.com/biz/endgames-improv-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,9:00 PM,0,zaccho-dance-theatre-san-francisco-3,37.729045,-122.39508,Zaccho Dance Theatre,9:00 AM,0,None,5,8,http://www.yelp.com/biz/zaccho-dance-theatre-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,9:00 PM,0,the-san-francisco-dungeon-san-francisco,37.8082369,-122.4157395,The San Francisco Dungeon,10:00 AM,0,None,4,240,http://www.yelp.com/biz/the-san-francisco-dungeon-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,ultrahealth-sports-physical-therapy-and-training-san-francisco,37.7913094,-122.4019928,Ultrahealth Sports Physical Therapy & Training,12:00 AM,0,None,3.5,43,http://www.yelp.com/biz/ultrahealth-sports-physical-therapy-and-training-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,1:00 PM,0,the-bendy-bulldog-core-fitness-san-francisco,37.797134,-122.433617,The Bendy Bulldog: Core Fitness,8:00 AM,0,None,5,30,http://www.yelp.com/biz/the-bendy-bulldog-core-fitness-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 PM,0,telegraph-crossfit-san-francisco-2,37.7810402,-122.4570007,Telegraph CrossFit,8:00 AM,0,None,4.5,22,http://www.yelp.com/biz/telegraph-crossfit-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,el-toro-night-club-san-francisco,37.730451,-122.4049649,El Toro Night Club,12:00 PM,0,$$,3,14,http://www.yelp.com/biz/el-toro-night-club-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,,,uscg-galley-san-francisco,37.82011795,-122.3689651,USCG Galley,,,$,4,3,http://www.yelp.com/biz/uscg-galley-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,10:30 PM,0,marrakech-magic-theater-san-francisco-3,37.7858124,-122.4117966,Marrakech Magic Theater,5:30 PM,0,$$,5,256,http://www.yelp.com/biz/marrakech-magic-theater-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,bashamichi-millbrae,37.6104222,-122.4008769,Bashamichi,5:30 PM,0,$$,4,66,http://www.yelp.com/biz/bashamichi-millbrae?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,coqueta-san-francisco,37.7984672,-122.3966163,Coqueta,11:30 AM,0,$$$,4,1055,http://www.yelp.com/biz/coqueta-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,kufuya-japanese-restaurant-san-francisco,37.7794369,-122.4944874,Kufuya Japanese Restaurant,5:00 PM,0,$$,4,349,http://www.yelp.com/biz/kufuya-japanese-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,4:00 PM,0,precita-eyes-mural-arts-center-san-francisco,37.75242233,-122.4115143,Precita Eyes Mural Arts Center,10:00 AM,0,$,4.5,29,http://www.yelp.com/biz/precita-eyes-mural-arts-center-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,0,wooly-pig-cafe-san-francisco,37.7650909,-122.4601669,Wooly Pig Cafe,8:00 AM,0,$,4.5,402,http://www.yelp.com/biz/wooly-pig-cafe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,san-francisco-art-exchange-san-francisco,37.78708801,-122.4108146,San Francisco Art Exchange,10:00 AM,0,$$$$,4.5,20,http://www.yelp.com/biz/san-francisco-art-exchange-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,irelands-32-san-francisco,37.781349,-122.461449,Ireland's 32,12:00 PM,0,$$,3.5,221,http://www.yelp.com/biz/irelands-32-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,don-pistos-san-francisco-2,37.80078,-122.40784,Don Pisto's,11:00 AM,0,$$,4.5,1326,http://www.yelp.com/biz/don-pistos-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,songbird-studios-san-francisco,37.7896703,-122.4198436,Songbird Studios,10:00 AM,0,$$,4.5,16,http://www.yelp.com/biz/songbird-studios-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,tunnel-top-san-francisco,37.790209,-122.4071672,Tunnel Top,4:30 PM,0,$$,4,720,http://www.yelp.com/biz/tunnel-top-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,april-nine-thai-kitchen-san-francisco,37.7141645,-122.4690478,April Nine Thai Kitchen,4:30 PM,0,$$,3.5,191,http://www.yelp.com/biz/april-nine-thai-kitchen-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,four-star-theatre-san-francisco,37.78235626,-122.482933,Four Star Theatre,,,None,3.5,171,http://www.yelp.com/biz/four-star-theatre-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,dada-san-francisco,37.78813093,-122.4001538,Dada,5:00 PM,0,$$,3.5,359,http://www.yelp.com/biz/dada-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,1:00 AM,0,the-fillmore-san-francisco,37.7841038,-122.4334611,The Fillmore,7:00 PM,0,$$,4.5,1057,http://www.yelp.com/biz/the-fillmore-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,8:00 PM,0,real-escape-game-san-francisco-2,37.78561999,-122.4306023,Real Escape Game,10:00 AM,0,None,4.5,99,http://www.yelp.com/biz/real-escape-game-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:00 PM,0,crunch-san-francisco-22,37.7896309,-122.3901596,Crunch,8:00 AM,0,None,3.5,103,http://www.yelp.com/biz/crunch-san-francisco-22?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,dynamo-fitness-san-francisco,37.72184753,-122.4862595,Dynamo Fitness,,,None,5,5,http://www.yelp.com/biz/dynamo-fitness-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,4:00 AM,0,our-bar-reno,39.5251617,-119.8162689,Our Bar,11:00 AM,0,$,4,126,http://www.yelp.com/biz/our-bar-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,10:00 PM,0,cinearts-at-the-empire-san-francisco,37.7398382,-122.4666518,CineArts at the Empire,12:00 PM,0,None,4,159,http://www.yelp.com/biz/cinearts-at-the-empire-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,san-buena-taco-truck-san-francisco-2,37.79752046,-122.4016508,San Buena Taco Truck,12:00 AM,0,$,3.5,96,http://www.yelp.com/biz/san-buena-taco-truck-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,alibi-lounge-reno,39.50766,-119.8019,Alibi Lounge,,,$,4.5,11,http://www.yelp.com/biz/alibi-lounge-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,5:00 PM,0,cali-kites-san-francisco-2,37.7882004,-122.4215622,Cali Kites,10:00 AM,0,$$,5,58,http://www.yelp.com/biz/cali-kites-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,harlot-san-francisco,37.78871611,-122.3979165,Harlot,9:00 PM,0,$$,3,946,http://www.yelp.com/biz/harlot-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,north-india-restaurant-san-francisco,37.7876695,-122.3995782,North India Restaurant,10:00 AM,0,$$,4,415,http://www.yelp.com/biz/north-india-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,9:00 PM,0,your-happy-place-san-francisco,37.73085885,-122.4511872,Your Happy Place,9:00 AM,0,$$,4.5,10,http://www.yelp.com/biz/your-happy-place-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:30 PM,10:30 PM,leopolds-san-francisco-2,37.798927,-122.422073,Leopold's,11:00 AM,5:30 PM,$$,4.5,772,http://www.yelp.com/biz/leopolds-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,treasure-island-bar-and-grill-treasure-island-3,37.81665793,-122.370497,Treasure Island Bar & Grill,10:00 AM,0,$,3.5,85,http://www.yelp.com/biz/treasure-island-bar-and-grill-treasure-island-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,8:00 PM,0,dusty-buns-san-francisco-10,37.76988785,-122.4121241,Dusty Buns,11:00 AM,0,$$,4.5,31,http://www.yelp.com/biz/dusty-buns-san-francisco-10?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,12:00 AM,0,atlas-tap-room-san-francisco,37.78794304,-122.4000237,Atlas Tap Room,12:00 AM,0,$$,4,47,http://www.yelp.com/biz/atlas-tap-room-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,cat-coras-kitchen-san-francisco,37.6172399,-122.3825026,Cat Cora's Kitchen,7:00 AM,0,$$,3.5,255,http://www.yelp.com/biz/cat-coras-kitchen-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:00 AM,0,beretta-san-francisco,37.753868,-122.420636,Beretta,11:00 AM,0,$$,4,2704,http://www.yelp.com/biz/beretta-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,potrero-hill-recreation-center-san-francisco,37.75575779,-122.3977972,Potrero Hill Recreation Center,,,None,4.5,27,http://www.yelp.com/biz/potrero-hill-recreation-center-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,10:00 PM,outerlands-san-francisco,37.760254,-122.50502,Outerlands,9:00 AM,5:00 PM,$$,4,1561,http://www.yelp.com/biz/outerlands-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 AM,0,tselogs-daly-city,37.707496,-122.455757,Tselogs,7:30 AM,0,$,4,778,http://www.yelp.com/biz/tselogs-daly-city?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,mckenzies-bar-san-francisco,37.7805642,-122.4764979,McKenzie's Bar,1:00 PM,0,$,4,106,http://www.yelp.com/biz/mckenzies-bar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,bullshead-restaurant-san-francisco,37.740951,-122.465413,BullsHead Restaurant,11:00 AM,0,$$,4,645,http://www.yelp.com/biz/bullshead-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,el-mansour-san-francisco,37.78162,-122.492755,El Mansour,5:00 PM,0,$$$,4,459,http://www.yelp.com/biz/el-mansour-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:30 PM,0,tanis-kitchen-daly-city,37.7013227,-122.4819829,Tani's Kitchen,12:00 PM,0,$,3.5,993,http://www.yelp.com/biz/tanis-kitchen-daly-city?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,taqueria-san-bruno-san-bruno,37.63532639,-122.4117432,Taqueria San Bruno,9:00 AM,0,$,4.5,438,http://www.yelp.com/biz/taqueria-san-bruno-san-bruno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,vallejo-street-steps-san-francisco,37.79805179,-122.4128866,Vallejo Street Steps,,,None,4.5,29,http://www.yelp.com/biz/vallejo-street-steps-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,the-wreck-room-san-francisco,37.7912216,-122.4171829,The Wreck Room,12:00 PM,0,$$,3.5,180,http://www.yelp.com/biz/the-wreck-room-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:45 PM,0,hollywood-cafe-san-francisco,37.8065799,-122.41584,Hollywood Cafe,7:00 AM,0,$$,4.5,1114,http://www.yelp.com/biz/hollywood-cafe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 PM,10:00 PM,hawker-eats-san-francisco,37.7767148,-122.476916,Hawker Eats,11:00 AM,5:00 PM,$$,4,81,http://www.yelp.com/biz/hawker-eats-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,hi-fi-lounge-san-francisco,37.79952621,-122.43647,Hi-Fi Lounge,8:00 PM,0,$$,3.5,193,http://www.yelp.com/biz/hi-fi-lounge-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,3rd-street-reno,39.5284195,-119.8158798,3rd Street,,,$,4,23,http://www.yelp.com/biz/3rd-street-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,san-francisco-zoo-camp-san-francisco,37.73291,-122.502602,San Francisco Zoo Camp,,,None,4.5,7,http://www.yelp.com/biz/san-francisco-zoo-camp-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,10:00 PM,0,bay-club-sf-tennis-san-francisco,37.77679062,-122.3976669,Bay Club SF Tennis,7:00 AM,0,None,3.5,65,http://www.yelp.com/biz/bay-club-sf-tennis-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,takoba-san-francisco,37.78704,-122.40044,Takoba,12:00 AM,0,$$,4.5,34,http://www.yelp.com/biz/takoba-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,1:00 PM,0,maiden-lane-studios-san-francisco-2,37.788336,-122.404886,Maiden Lane Studios,9:00 AM,0,None,5,52,http://www.yelp.com/biz/maiden-lane-studios-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,beaux-san-francisco,37.763654,-122.434248,Beaux,2:00 PM,0,$$,4,120,http://www.yelp.com/biz/beaux-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,romper-room-san-francisco-2,37.78829232,-122.40403,Romper Room,5:00 PM,0,$$,4,62,http://www.yelp.com/biz/romper-room-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,public-glass-san-francisco,37.72825,-122.39496,Public Glass,9:00 AM,0,$$,4.5,31,http://www.yelp.com/biz/public-glass-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,annual-armenian-food-festival-and-bazaar-san-francisco,37.7143942,-122.4785206,Annual Armenian Food Festival & Bazaar,12:00 PM,0,None,4,21,http://www.yelp.com/biz/annual-armenian-food-festival-and-bazaar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,audio-san-francisco,37.7713623,-122.4137955,Audio,9:30 PM,0,$$,3.5,191,http://www.yelp.com/biz/audio-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,10:00 PM,0,silver-terrace-playground-san-francisco,37.73288068,-122.4032414,Silver Terrace Playground,6:00 AM,0,None,4,11,http://www.yelp.com/biz/silver-terrace-playground-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,the-hearth-san-francisco,37.7805747,-122.4698149,The Hearth,12:00 PM,0,$,4,89,http://www.yelp.com/biz/the-hearth-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,4:00 PM,0,zhong-luos-dragon-house-san-francisco-2,37.7231674,-122.436142,Zhong Luo's Dragon House,11:00 AM,0,None,4.5,18,http://www.yelp.com/biz/zhong-luos-dragon-house-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 PM,0,squeeze-in-sparks,39.53926359,-119.6857452,Squeeze In,7:00 AM,0,$$,4,86,http://www.yelp.com/biz/squeeze-in-sparks?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,fog-city-hookah-lounge-daly-city,37.6900734,-122.46559,Fog City Hookah Lounge,5:00 PM,0,$$,5,40,http://www.yelp.com/biz/fog-city-hookah-lounge-daly-city?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,louies-bar-san-francisco,37.78955841,-122.3995743,Louie's Bar,5:00 PM,0,$$,4,257,http://www.yelp.com/biz/louies-bar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,the-little-chihuahua-san-francisco,37.7720413,-122.436882,The Little Chihuahua,10:00 AM,0,$$,4,1209,http://www.yelp.com/biz/the-little-chihuahua-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,bento-house-san-francisco,37.78192,-122.4171,Bento House,12:00 AM,0,$,3,118,http://www.yelp.com/biz/bento-house-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,0,breakfast-at-tiffanys-san-francisco,37.73045383,-122.404732,Breakfast at Tiffany's,8:00 AM,0,$$,4,455,http://www.yelp.com/biz/breakfast-at-tiffanys-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,winter-fancy-food-show-san-francisco,37.7841172,-122.4013865,Winter Fancy Food Show,,,None,4.5,24,http://www.yelp.com/biz/winter-fancy-food-show-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,new-england-lobster-market-and-eatery-burlingame,37.60255372,-122.3747095,New England Lobster Market & Eatery,11:00 AM,0,$$,4,1147,http://www.yelp.com/biz/new-england-lobster-market-and-eatery-burlingame?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,hops-and-hominy-san-francisco,37.78927373,-122.4055913,Hops & Hominy,5:00 PM,0,$$,4,1197,http://www.yelp.com/biz/hops-and-hominy-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
